experiment,case,data_seed,m_constraints,family,selection,strictly_reliable,reliability_code,normalizer_reliable,reference_reliable,reference_method,reference_rhat_max,reference_ess_min,vi_converged,vi_failure_reason,selected_validation_elbo,selected_normalized_gradient,method,reverse_kl,reverse_kl_se,forward_kl,forward_kl_se,tv,tv_se,validation_elbo,normalized_gradient,converged,wall_time_seconds,jacobian_log_q01,jacobian_log_q50,jacobian_log_q99,minimum_derivative,average_marginal_w1,sliced_w1,mean_relative_error,covariance_relative_error,normalized_reverse_kl
capacity_extended,log,1,20,full,best_unconverged_validation_elbo,False,U_VI,True,True,rejection,1.0,30000.0,False,"validation_plateau,normalized_gradient",-13.965598154329058,4.481347714478716,CTVGP,15.571472883246091,0.007111390431809665,12285.211250475548,544.9017734147837,0.9999642032565109,2.00710919979027e-05,-13.965598154329058,4.481347714478716,False,30.24404520005919,-1.691915571663539,-1.3806023961254978,-0.5077094613893943,0.19628091177363025,0.028472507149473802,0.02726514038036916,0.0017627206639212437,0.9967525832627828,0.7785736441623046
capacity_extended,log,1,5,diag,best_converged_validation_elbo,True,OK,True,True,rejection,1.0,30000.0,True,,-1.9980448211248172,3.111731928294092e-05,CTVGP,1.9885430266739998,0.006526919598634651,5.795542708520933,0.050173243694224226,0.7007474970640742,0.001468330511029659,-1.9980448211248172,3.111731928294092e-05,True,1.377515299944207,-1.8109999376027586,-1.381746781214428,-0.4644411067550126,0.13059445720844226,0.015977697068585175,0.015470705547066288,0.0005355120919522563,0.6976185615637743,0.39770860533479996
capacity_extended,log,1,5,rank2,best_converged_validation_elbo,True,OK,True,True,rejection,1.0,30000.0,True,,-0.46681851689712595,0.00014520114714099277,CTVGP,0.46137825321388953,0.003159492341627944,0.7772934795132491,0.02093596537820129,0.33915302381309503,0.00131489653790103,-0.46681851689712595,0.00014520114714099277,True,3.6631849000696093,-1.923780125972319,-1.3570615870839893,-0.45007296640844013,0.09740893308284854,0.004896921836070943,0.005540760516258794,0.0006627139995368487,0.31927664927349053,0.0922756506427779
capacity_extended,log,1,5,rank4,best_converged_validation_elbo,True,OK,True,True,rejection,1.0,30000.0,True,,-0.11075222895928949,0.00018597033710554499,CTVGP,0.10730643578559229,0.0014801908377429407,0.2635869055613216,0.017030804740475223,0.15021732393451756,0.0008394866131407864,-0.11075222895928949,0.00018597033710554499,True,7.946816100040451,-1.9530715089021993,-1.3538866690462312,-0.4424588745457756,0.08268324710013143,0.002740882860749623,0.0023508224164199057,0.0007135571007740601,0.1309482254051979,0.02146128715711846
capacity_extended,log,1,5,full,best_converged_validation_elbo,True,OK,True,True,rejection,1.0,30000.0,True,,-0.11168674833163372,0.0002426192411688179,CTVGP,0.10913038794260982,0.0014260907536880864,0.2595244394518926,0.01702356904521962,0.15069157116495552,0.0008391149171970916,-0.11168674833163372,0.0002426192411688179,True,1.4134802999906242,-1.9520066385197414,-1.3528121380286635,-0.4420080376235083,0.08464364021175266,0.0028197156643770364,0.0025093994552537933,0.0007568573036182232,0.1320735794802143,0.021826077588521963
capacity_extended,log,2,10,diag,best_converged_validation_elbo,True,OK,True,True,rejection,1.0,30000.0,True,,-40.18142742528481,0.00011634898093416094,CTVGP,38.35847971386442,0.014531275417231062,4782055.921133944,30344.253735943275,0.9999999999999823,1.0432424768098812e-14,-40.18142742528481,0.00011634898093416094,True,22.547341600060463,-4.651549385653771,-1.2933496312700024,-0.4148412376371799,0.006085571621875325,0.04506312648695509,0.045368943733071716,0.037714511925733524,0.9998705839931292,3.8358479713864417
capacity_extended,log,2,10,rank2,best_unconverged_validation_elbo,False,U_VI,True,True,rejection,1.0,30000.0,False,normalized_gradient,-27.151911791070546,0.22732052558068794,CTVGP,25.588120811526935,0.01161030523972582,1478616.7675976274,12301.849994142347,0.999999999127592,2.882431449052716e-10,-27.151911791070546,0.22732052558068794,False,18.052288100123405,-5.063077424384962,-1.270540084527311,-0.39821045085938844,0.0026224734728506503,0.02984901231050189,0.031514658191568755,0.04563578864545427,0.8472207513064738,2.5588120811526935
capacity_extended,log,2,10,rank4,best_unconverged_validation_elbo,False,U_VI,True,True,rejection,1.0,30000.0,False,normalized_gradient,-17.196387284254236,1.6780560916362632,CTVGP,15.868698779619185,0.008556524013028009,228473.3586752725,2641.1556977719138,0.9999908128890688,4.250842016133148e-06,-17.196387284254236,1.6780560916362632,False,16.79472119989805,-4.9691112443053465,-1.2737504227789507,-0.3847066233942985,0.002351745329785647,0.02520334943254273,0.025251346035588627,0.03992902136936694,0.7657853982035909,1.5868698779619186
capacity_extended,log,2,10,full,best_unconverged_validation_elbo,False,U_VI,True,True,rejection,1.0,30000.0,False,"validation_plateau,normalized_gradient",-7.290986327831298,1.9198115451593474,CTVGP,6.365039609129512,0.0052405725027113124,5864.123757544961,185.23480595204063,0.9912466196308803,0.00025204461479171183,-7.290986327831298,1.9198115451593474,False,13.583484800066799,-5.025131702108992,-1.2732139904859492,-0.3810341744272994,0.0017835983148243343,0.028804272471800497,0.028736549984889927,0.0403220672645193,0.839167335105487,0.6365039609129511
capacity_extended,log,2,20,diag,best_unconverged_validation_elbo,False,U_VI,True,True,rejection,1.0,30000.0,False,normalized_gradient,-60.22444368800757,0.5625982728416001,CTVGP,58.03377104265397,0.00755159538937552,141460277.81103942,780038.298763358,1.0,0.0,-60.22444368800757,0.5625982728416001,False,54.647692900151014,-7.476117140608462,-1.275924688900298,-0.41709169409342794,0.0003202385789845418,0.04510294447472853,0.043480522494749964,0.04264666818687972,0.9999998192713901,2.9016885521326983
capacity_extended,log,2,20,rank2,best_unconverged_validation_elbo,False,U_VI,True,True,rejection,1.0,30000.0,False,normalized_gradient,-47.95563560710039,3.5931703475609553,CTVGP,46.33874623749403,0.0072899652410003376,118284310.55644424,485469.5800385332,1.0,9.367366863496451e-20,-47.95563560710039,3.5931703475609553,False,55.512823400087655,-4.260079597765674,-1.3760367592004246,-0.3627660032448798,0.005766265579618518,0.04128428719246916,0.040551240969451285,0.07286539475573932,0.88166198916452,2.3169373118747014
capacity_extended,log,2,20,rank4,best_unconverged_validation_elbo,False,U_VI,True,True,rejection,1.0,30000.0,False,"validation_plateau,normalized_gradient",-61.95939264460599,17.827249239465715,CTVGP,44.24988414530336,0.03813081757363241,6672214.5381582575,47753.22626082031,0.9999999995845544,4.1453421496918507e-10,-61.95939264460599,17.827249239465715,False,44.01087750005536,-4.823287346890781,-1.3155634384788604,-0.38224817267035854,0.003891159123243065,0.03160759879183176,0.03028738966132963,0.05268374543728714,0.8203820462276917,2.212494207265168
capacity_extended,log,2,20,full,best_unconverged_validation_elbo,False,U_VI,True,True,rejection,1.0,30000.0,False,"validation_plateau,normalized_gradient",-49.45295820932783,23.975551899843094,CTVGP,32.84770956936516,0.07693287585942174,111365.1398591279,12444.241530873347,0.9998015702126304,4.536315411781102e-05,-49.45295820932783,23.975551899843094,False,30.956096299923956,-4.7696004133596634,-1.285166167062271,-0.3883117333869449,0.0025752091177956046,0.02859593218719588,0.02688547224729997,0.03847675567654867,0.8194583657886473,1.6423854784682579
