family,rank,map,map_scale,validation_elbo,normalized_gradient,adam_steps,lbfgs_iterations,lbfgs_function_evaluations,wall_time_seconds,plateau_passed,gradient_passed,independent_elbo_1,independent_elbo_1_se,independent_elbo_2,independent_elbo_2_se,independent_agreement_passed,converged,failure_reason,initialization,selected,experiment,case,data_seed,m_constraints,restart
rank2,2,softplus,1.0,-73.64085343960464,0.033114800403323395,2000,500,539,38.200195600045845,True,False,-73.69431144413409,0.10171749357675061,-73.58347946305778,0.10410912058350401,True,False,normalized_gradient,nested_warm_start,False,capacity,sigmoid,1,20,0
rank2,2,softplus,1.0,-73.633555611866,0.03117654125053901,2400,500,516,38.47517450014129,True,False,-73.7005067493773,0.10588309673575608,-73.48289713454477,0.10230264466990703,True,False,normalized_gradient,independent,False,capacity,sigmoid,1,20,1
rank2,2,softplus,1.0,-73.49719588694649,0.030929768330775632,6800,500,526,50.63057629996911,True,False,-73.6331200458583,0.10768548565786482,-73.57435254882749,0.10441661748283541,True,False,normalized_gradient,independent,False,capacity,sigmoid,1,20,2
rank4,4,softplus,1.0,-66.3279845277871,0.323871093286,3400,500,519,39.577352799940854,True,False,-66.24935128282745,0.09213875922108612,-66.3569228134258,0.09671421624927552,True,False,normalized_gradient,nested_warm_start,False,capacity,sigmoid,1,20,0
rank4,4,softplus,1.0,-67.65649934700349,0.31172630820850644,4600,500,527,43.86397289996967,True,False,-67.24783798682645,0.09607735190719875,-67.43199433506746,0.09463117084225285,True,False,normalized_gradient,independent,False,capacity,sigmoid,1,20,1
rank4,4,softplus,1.0,-67.46681468180664,0.11425210865950093,3200,500,519,42.01805939991027,True,False,-67.41185623150324,0.1000039326217741,-67.47268469837041,0.09632673236339984,True,False,normalized_gradient,independent,False,capacity,sigmoid,1,20,2
full,-1,softplus,1.0,-44.333522608127275,0.7178157681088527,3800,500,531,34.76254849997349,True,False,-44.373958845759915,0.055756163849916836,-44.26604162670719,0.05639942902834973,True,False,normalized_gradient,nested_warm_start,False,capacity,sigmoid,1,20,0
full,-1,softplus,1.0,-44.422417524281485,1.6760696030155589,4600,500,529,37.16791839990765,True,False,-44.47252720656347,0.06548203827718425,-44.385567129186704,0.062253495490878136,True,False,normalized_gradient,independent,False,capacity,sigmoid,1,20,1
full,-1,softplus,1.0,-44.57148103759733,1.1444554606520978,5400,500,526,44.31783950002864,True,False,-44.37946518019599,0.057298523682954614,-44.468834454938886,0.05756494559533112,True,False,normalized_gradient,independent,False,capacity,sigmoid,1,20,2
diag,0,softplus,1.0,-2.5290193985513367,0.0003373969541816847,2400,13,16,2.703565799864009,True,True,-2.5248044869756052,0.010697927282341035,-2.546029396906324,0.009784985663791846,True,True,,independent,False,capacity,sigmoid,1,5,0
diag,0,softplus,1.0,-2.528850578049526,9.524515173512686e-05,2200,13,16,2.6488485999871045,True,True,-2.5299718293146487,0.010327371333860306,-2.5186451802671126,0.00951532371230637,True,True,,independent,True,capacity,sigmoid,1,5,1
diag,0,softplus,1.0,-2.529077397959494,0.0002743080026022184,2600,14,17,3.072476200060919,True,True,-2.5559073046375556,0.010322177070470822,-2.50651836252415,0.009801972446054017,False,False,independent_elbo_agreement,independent,False,capacity,sigmoid,1,5,2
rank2,2,softplus,1.0,-2.516480461769108,0.0005448593935891408,2000,79,86,4.361459200037643,True,True,-2.53050428095907,0.010354662173170074,-2.521076423152355,0.009939096013131756,True,True,,nested_warm_start,True,capacity,sigmoid,1,5,0
rank2,2,softplus,1.0,-2.5243804928103035,0.00018680169628917478,3800,68,88,6.959447700064629,True,True,-2.4105641890750578,0.009825302886593782,-2.4174387710774825,0.009866660909755128,True,True,,independent,False,capacity,sigmoid,1,5,1
rank2,2,softplus,1.0,-2.488883816683213,0.0012205067594120962,3200,72,180,7.601241499884054,False,True,-2.4615526162702652,0.010714600399531569,-2.4612892757346447,0.009586237671478757,True,False,validation_plateau,independent,False,capacity,sigmoid,1,5,2
rank4,4,softplus,1.0,-2.5162189230561767,0.0012004439697538586,800,228,252,4.3921493999660015,True,True,-2.5078460651242525,0.009482410690623133,-2.512246630503789,0.010027603952191348,True,True,,nested_warm_start,False,capacity,sigmoid,1,5,0
rank4,4,softplus,1.0,-2.513846777534832,0.0003074214313718013,3600,287,362,8.579906100174412,True,True,-2.4526337546444648,0.010813895916387246,-2.44528357122504,0.011251796400707082,True,True,,independent,True,capacity,sigmoid,1,5,1
rank4,4,softplus,1.0,-2.517475976850662,0.0013591954618080901,3400,168,237,6.668747700052336,True,True,-2.528738620018346,0.010683732835169284,-2.493948787612488,0.009575633366091775,True,True,,independent,False,capacity,sigmoid,1,5,2
full,-1,softplus,1.0,-2.5162028398090968,0.000597345071161103,800,13,16,1.2493798001669347,True,True,-2.5105038644791553,0.009321095049780058,-2.5204382829176724,0.0100203576157487,True,True,,nested_warm_start,True,capacity,sigmoid,1,5,0
full,-1,softplus,1.0,-2.5174213280099353,0.0009144741373524456,2200,15,17,3.0121264001354575,True,True,-2.5090709266135205,0.009938229756211812,-2.5510778499455666,0.011594716006851545,True,True,,independent,False,capacity,sigmoid,1,5,1
full,-1,softplus,1.0,-2.5170075671061154,0.000654739101434962,2000,14,17,2.758339599939063,True,True,-2.5085565944026964,0.011039889740070039,-2.533502124730523,0.01003981635958128,True,True,,independent,False,capacity,sigmoid,1,5,2
diag,0,softplus,1.0,-17.50135889446279,0.0018034951054710373,3600,15,19,6.632789999945089,True,True,-17.498934724562773,0.021560847274824074,-17.47091181652732,0.021800921715916882,True,True,,independent,False,capacity,sigmoid,2,10,0
diag,0,softplus,1.0,-17.499066739858424,0.0011606023401132027,3000,15,18,5.311206500045955,True,True,-17.51626628089768,0.02164219788136626,-17.505290437600944,0.020629619496521128,True,True,,independent,False,capacity,sigmoid,2,10,1
diag,0,softplus,1.0,-17.495688473212258,0.0019812867318369245,3200,16,20,5.366610599914566,True,True,-17.49156410090157,0.020484943895393272,-17.47992634497696,0.01973628141478179,True,True,,independent,True,capacity,sigmoid,2,10,2
rank2,2,softplus,1.0,-17.11226695489568,0.0009745112206250135,1400,97,104,6.024047899991274,True,True,-17.10076381526668,0.017961248552933396,-17.090369367390366,0.018609463006962812,True,True,,nested_warm_start,True,capacity,sigmoid,2,10,0
rank2,2,softplus,1.0,-17.13919104815115,0.0015847047005027384,4400,75,126,12.694573599845171,True,True,-17.130168600923277,0.019650792174988038,-17.13219323189289,0.017291970455160725,True,True,,independent,False,capacity,sigmoid,2,10,1
rank2,2,softplus,1.0,-17.14140935514394,0.0015865828419928908,4400,101,180,13.288316799793392,True,True,-17.007161476730513,0.018941182621088834,-17.012351136647553,0.02106973741714224,True,True,,independent,False,capacity,sigmoid,2,10,2
rank4,4,softplus,1.0,-17.086976241253705,0.003453109775415851,1800,38,194,7.217185599962249,True,True,-17.055951154754087,0.01816223634751944,-17.049924539155587,0.01851288482347633,True,True,,nested_warm_start,True,capacity,sigmoid,2,10,0
rank4,4,softplus,1.0,-17.124950353429707,0.006458887530054788,4800,144,237,12.67091009998694,True,True,-17.13241878393182,0.019326742872086352,-17.09893706742518,0.01918487449507531,True,True,,independent,False,capacity,sigmoid,2,10,1
rank4,4,softplus,1.0,-17.106945993385928,0.003829837581866534,4800,147,170,13.693136400077492,True,True,-16.93716723786263,0.02034592098071524,-16.891189718377376,0.017712835015998026,True,True,,independent,False,capacity,sigmoid,2,10,2
full,-1,softplus,1.0,-17.039369852240313,0.003917397500353529,1600,19,22,4.061462800018489,True,True,-17.038171527138637,0.017460468257843028,-17.03867493400655,0.018806550235493033,True,True,,nested_warm_start,False,capacity,sigmoid,2,10,0
full,-1,softplus,1.0,-17.041232795407684,0.002887040721799713,3000,19,23,7.326999800046906,True,True,-17.008573913567837,0.016943670373125136,-17.02672335919011,0.016577137677769995,True,True,,independent,False,capacity,sigmoid,2,10,1
full,-1,softplus,1.0,-17.03650756327346,0.0035532580592586237,3200,18,21,7.531012099934742,True,True,-17.055901600430715,0.01997905448256914,-16.99839671250444,0.01671824222575982,True,True,,independent,True,capacity,sigmoid,2,10,2
diag,0,softplus,1.0,-74.46122136686341,0.0004523299499558971,7200,500,572,51.5213540000841,True,True,-74.59867199136399,0.11275306842723691,-74.49626431228916,0.11187926098107188,True,True,,independent,False,capacity,sigmoid,2,20,0
diag,0,softplus,1.0,-74.45461700515162,0.00043767850409961144,8000,500,572,52.367172199999914,True,True,-74.44687201943691,0.1111758498208236,-74.53421227482606,0.10964746200095025,True,True,,independent,True,capacity,sigmoid,2,20,1
diag,0,softplus,1.0,-74.45903200700349,0.0004973551637171817,5600,500,563,47.54318100004457,True,True,-74.3533917647569,0.11148508843764636,-74.32295807642382,0.10929788424229271,True,True,,independent,False,capacity,sigmoid,2,20,2
rank2,2,softplus,1.0,-68.07465182083104,0.12403839214975684,1200,500,525,30.22686839988455,True,False,-68.24097858089758,0.10243652443644063,-68.1168876232924,0.10245350153659208,True,False,normalized_gradient,nested_warm_start,False,capacity,sigmoid,2,20,0
rank2,2,softplus,1.0,-68.29280028676155,0.12489571045502114,3400,500,541,39.61827010009438,True,False,-68.19812194160211,0.10141947055790607,-68.09906210208375,0.10104012474624256,True,False,normalized_gradient,independent,False,capacity,sigmoid,2,20,1
rank2,2,softplus,1.0,-68.2658817246019,0.04551456950825912,3600,500,531,42.323734800098464,True,False,-68.273882547954,0.10193209278670741,-68.34549436939376,0.10421909645959634,True,False,normalized_gradient,independent,False,capacity,sigmoid,2,20,2
rank4,4,softplus,1.0,-62.21425744114764,0.23492870716680997,1600,500,518,32.38379790005274,True,False,-62.20347680788973,0.09399357763822917,-62.32046177983345,0.09811477428320296,True,False,normalized_gradient,nested_warm_start,False,capacity,sigmoid,2,20,0
rank4,4,softplus,1.0,-62.338505796326515,0.7051919152636199,3600,500,519,39.99561440013349,True,False,-62.09263826728843,0.09173669795553899,-62.20844108442103,0.09208872064465877,True,False,normalized_gradient,independent,False,capacity,sigmoid,2,20,1
rank4,4,softplus,1.0,-62.246775892644216,0.4124265308693287,4200,500,523,41.7989183999598,True,False,-62.189725408976,0.09208073571164417,-62.48540283021242,0.09590090080209503,True,False,normalized_gradient,independent,False,capacity,sigmoid,2,20,2
full,-1,softplus,1.0,-39.02179714173302,0.9698469884953143,3400,500,529,34.25703929993324,True,False,-39.06110383156983,0.058716422991425016,-39.04594731830348,0.05783710718184615,True,False,normalized_gradient,nested_warm_start,False,capacity,sigmoid,2,20,0
full,-1,softplus,1.0,-39.1016631638425,1.0402009151493656,5800,500,532,43.70857800007798,True,False,-39.19788603580256,0.05788497079300842,-39.00626914587095,0.05818652208842527,True,False,normalized_gradient,independent,False,capacity,sigmoid,2,20,1
full,-1,softplus,1.0,-39.04927627209811,0.7495946020423445,3200,500,523,36.64106630021706,True,False,-38.980702095238755,0.05271832540734737,-39.05694467240567,0.05703940401418564,True,False,normalized_gradient,independent,False,capacity,sigmoid,2,20,2
diag,0,softplus,1.0,-4.851461877022031,0.0005033909689598043,2200,13,17,2.4403192000463605,True,True,-4.823584622756071,0.00936254304578342,-4.847381291325097,0.010003178323117777,True,True,,independent,False,capacity,sigmoid,2,5,0
diag,0,softplus,1.0,-4.850894660012253,0.00042978555007360414,1800,13,17,2.0884582998696715,True,True,-4.873808471261762,0.010780119499252479,-4.850228056126127,0.010218517934233569,True,True,,independent,False,capacity,sigmoid,2,5,1
diag,0,softplus,1.0,-4.850653409789136,0.00020358163203709528,2000,13,16,2.4794830998871475,True,True,-4.859814208437244,0.009969147124819335,-4.8409210010876755,0.010573818885106612,True,True,,independent,True,capacity,sigmoid,2,5,2
rank2,2,softplus,1.0,-4.847809285692415,0.0008344557437102423,800,84,91,2.3594160000793636,True,True,-4.862260294213719,0.011311788929522107,-4.837392147308904,0.00961494913000386,True,True,,nested_warm_start,False,capacity,sigmoid,2,5,0
rank2,2,softplus,1.0,-4.847421229600807,0.0007974219491038124,3000,84,95,5.0080158999189734,True,True,-4.835234988223906,0.010682815589018714,-4.833797428503445,0.010142713624845215,True,True,,independent,True,capacity,sigmoid,2,5,1
rank2,2,softplus,1.0,-4.850516935478533,0.0016778214746030091,2800,149,171,5.857032899977639,True,True,-4.8525933428916845,0.01031714200814096,-4.848974902979217,0.009610398895855795,True,True,,independent,False,capacity,sigmoid,2,5,2
rank4,4,softplus,1.0,-4.7571286664384225,0.003206317931345233,800,213,336,6.1314455000683665,False,True,-4.693003492458382,0.010865037851756545,-4.713526754207095,0.009533155839438257,True,False,validation_plateau,nested_warm_start,False,capacity,sigmoid,2,5,0
rank4,4,softplus,1.0,-4.8447766114380855,0.0023716779956858463,2400,154,276,7.743492200039327,True,True,-4.853707679382785,0.01026088868810203,-4.853747937204298,0.010318648145592793,True,True,,independent,True,capacity,sigmoid,2,5,1
rank4,4,softplus,1.0,-4.848067179988325,0.0012399272852157371,2600,241,302,7.29272469994612,True,True,-4.834124165565616,0.009859549510601591,-4.846481019512354,0.01008968530030571,True,True,,independent,False,capacity,sigmoid,2,5,2
full,-1,softplus,1.0,-4.846106459807366,0.0013739418838743336,800,14,17,1.4368753000162542,True,True,-4.848648758155605,0.010542715234274266,-4.84984989361201,0.01009619170782998,True,True,,nested_warm_start,True,capacity,sigmoid,2,5,0
full,-1,softplus,1.0,-4.846344085223585,0.0005968864895703018,1800,15,18,2.9671304000075907,True,True,-4.862442339806759,0.010171824784531235,-4.852120508560945,0.010461009240626437,True,True,,independent,False,capacity,sigmoid,2,5,1
full,-1,softplus,1.0,-4.846926081735535,0.0008874380050401644,2600,14,18,4.262521900003776,True,True,-4.839532331286023,0.010100393916329409,-4.826314866328569,0.009011230559886408,True,True,,independent,False,capacity,sigmoid,2,5,2
diag,0,softplus,1.0,-12.823386157817954,0.0011218976075590757,4600,20,24,7.874579499941319,True,True,-12.812674463016705,0.026903922361857263,-12.799303709936066,0.02822377872587566,True,True,,independent,True,capacity,sigmoid,3,10,0
diag,0,softplus,1.0,-12.827493010523487,0.002120995918933428,4800,19,24,7.933701400179416,True,True,-12.823625676683449,0.029107379871283628,-12.818629280252095,0.02855941955084495,True,True,,independent,False,capacity,sigmoid,3,10,1
diag,0,softplus,1.0,-12.823470878272225,0.000942136376307083,4400,21,23,7.071567900013179,True,True,-12.863451138937549,0.027914040371087297,-12.836869444764286,0.02862516228240806,True,True,,independent,False,capacity,sigmoid,3,10,2
rank2,2,softplus,1.0,-12.24583914672478,0.002731617838494409,2400,119,171,7.6508929000701755,True,True,-12.20484235083721,0.02318683256367937,-12.207822724471791,0.023521913535968362,True,True,,nested_warm_start,True,capacity,sigmoid,3,10,0
rank2,2,softplus,1.0,-12.323362822621203,0.013768057585292068,6600,90,161,16.759395400062203,True,False,-12.357154752087173,0.02592581299021698,-12.279668999971612,0.0245918850898234,True,False,normalized_gradient,independent,False,capacity,sigmoid,3,10,1
rank2,2,softplus,1.0,-12.325729190342354,0.0032025789689111095,7000,75,79,14.766372200101614,True,True,-12.20143719847733,0.02370290008156009,-12.192245601253518,0.02488745715222821,True,True,,independent,False,capacity,sigmoid,3,10,2
rank4,4,softplus,1.0,-11.988360564113535,0.0200808858566292,1200,131,294,7.94533080002293,True,False,-11.980916933750098,0.028500747552099633,-11.983836215589344,0.028361280833295848,True,False,normalized_gradient,nested_warm_start,False,capacity,sigmoid,3,10,0
rank4,4,softplus,1.0,-12.411093487571744,0.01939674265557748,6600,191,280,17.884290399961174,True,False,-12.308002804825243,0.03137743948613996,-12.302474268833604,0.025887386653155115,True,False,normalized_gradient,independent,False,capacity,sigmoid,3,10,1
rank4,4,softplus,1.0,-12.37897325140338,0.010318407503746933,6800,143,208,20.373116499977186,True,False,-12.259486477517981,0.02605744047163646,-12.260322892241412,0.024747416480261113,True,False,normalized_gradient,independent,False,capacity,sigmoid,3,10,2
full,-1,softplus,1.0,-11.834690591517639,0.00505371380802835,800,25,29,2.5500055998563766,True,True,-11.84718468902039,0.022024777216316085,-11.836749688185614,0.02204087805382378,True,True,,nested_warm_start,False,capacity,sigmoid,3,10,0
full,-1,softplus,1.0,-11.834656155018658,0.0046699945257173085,4400,25,29,9.690475099952891,True,True,-11.86560266596017,0.022495550198624176,-11.804911845392306,0.020713511746365317,True,True,,independent,False,capacity,sigmoid,3,10,1
full,-1,softplus,1.0,-11.834348644707253,0.004416818395319481,4200,25,28,8.220440099947155,True,True,-11.843044732506755,0.022038599858090053,-11.835031757206625,0.019497702699588552,True,True,,independent,True,capacity,sigmoid,3,10,2
diag,0,softplus,1.0,-98.42300971024815,0.7250297318846031,5000,500,570,46.18819190002978,True,False,-98.49422857268604,0.07331147644880115,-98.52450014889689,0.07221387043236305,True,False,normalized_gradient,independent,False,capacity,sigmoid,3,20,0
diag,0,softplus,1.0,-98.46269379787529,1.159143803450686,6800,500,570,46.6414506000001,True,False,-98.60803150815727,0.07269760719975674,-98.53250565177092,0.07230453655048284,True,False,normalized_gradient,independent,False,capacity,sigmoid,3,20,1
diag,0,softplus,1.0,-98.56568087912461,0.055559845691940814,3800,500,560,38.17291900003329,True,False,-98.60316485873815,0.07226362516582065,-98.652060611825,0.07194733722823389,True,False,normalized_gradient,independent,False,capacity,sigmoid,3,20,2
rank2,2,softplus,1.0,-91.7940950935882,0.33103164131569773,7200,500,547,51.89630879997276,True,False,-91.91190733364505,0.06498581498049662,-91.89385553527467,0.06546419325399332,True,False,normalized_gradient,independent,False,capacity,sigmoid,3,20,0
rank2,2,softplus,1.0,-91.82529944942357,0.7687444961108799,7200,500,549,53.21164390002377,True,False,-91.93770161063426,0.06576282537178885,-91.85656424048464,0.06570562185909318,True,False,normalized_gradient,independent,False,capacity,sigmoid,3,20,1
rank2,2,softplus,1.0,-93.11937204409702,2.266445828250058,3800,500,550,43.652950500138104,True,False,-93.0657774058883,0.06721775469168127,-93.03752704600046,0.06689626841098437,True,False,normalized_gradient,independent,False,capacity,sigmoid,3,20,2
rank4,4,softplus,1.0,-91.72436773922148,5.683091422584526,6400,500,540,41.138839799910784,False,False,-91.7458650101012,0.11647474356432672,-92.2418186463525,0.48508525950547093,True,False,"validation_plateau,normalized_gradient",independent,False,capacity,sigmoid,3,20,0
rank4,4,softplus,1.0,-93.05749741197667,7.3498751336987675,5400,500,532,36.521851600147784,False,False,-93.01294611124496,0.11497171468042125,-92.94525176416278,0.10773229464265621,True,False,"validation_plateau,normalized_gradient",independent,False,capacity,sigmoid,3,20,1
rank4,4,softplus,1.0,-92.85192632160752,4.921484743573719,7000,500,544,42.46276489994489,False,False,-92.88406108801982,0.11109717184115413,-92.84216386654802,0.11496362532721373,True,False,"validation_plateau,normalized_gradient",independent,False,capacity,sigmoid,3,20,2
full,-1,softplus,1.0,-81.60509855932233,20.780073681428938,8000,500,518,40.988135900115594,False,False,-81.49940060299029,0.17041092649410555,-81.33381607111166,0.1823848760384291,True,False,"validation_plateau,normalized_gradient",independent,False,capacity,sigmoid,3,20,0
full,-1,softplus,1.0,-230.06430659554727,81.93086624546702,3600,500,509,27.460317899938673,False,False,-230.51028554714742,0.8584300803490241,-230.0827912390722,0.9868972673377641,True,False,"validation_plateau,normalized_gradient",independent,False,capacity,sigmoid,3,20,1
full,-1,softplus,1.0,-78.14367088572652,14.615346357940254,8000,500,514,40.42961320001632,False,False,-78.39080734010358,0.2232889468021929,-78.4671567732054,0.2645635001838002,True,False,"validation_plateau,normalized_gradient",independent,False,capacity,sigmoid,3,20,2
diag,0,softplus,1.0,-4.274732753732174,0.002004118219076974,3800,16,18,3.9699166000355035,True,True,-4.273160173969217,0.014683720511378633,-4.298489224985886,0.015543777932147394,True,True,,independent,False,capacity,sigmoid,3,5,0
diag,0,softplus,1.0,-4.274594505766598,0.002034657739771204,4000,16,20,4.3129455000162125,True,True,-4.291385072658338,0.016610701116125046,-4.266367221091874,0.01498091293427848,True,True,,independent,False,capacity,sigmoid,3,5,1
diag,0,softplus,1.0,-4.270798499828116,0.0004892702125614937,3600,16,20,3.8647396999876946,True,True,-4.283026058046245,0.017857820962950986,-4.26109351804712,0.015596274927167647,True,True,,independent,True,capacity,sigmoid,3,5,2
rank2,2,softplus,1.0,-4.10529588476016,0.0009757020489309283,1600,111,174,3.954358500195667,True,True,-4.033503601974245,0.015149143514785624,-4.033110557785001,0.013911691500188363,True,True,,nested_warm_start,True,capacity,sigmoid,3,5,0
rank2,2,softplus,1.0,-4.104704179317073,0.002398314802016179,7600,68,137,12.658720500068739,False,True,-4.050892476041713,0.014190931841344737,-4.0648150633097755,0.014678547578780964,True,False,validation_plateau,independent,False,capacity,sigmoid,3,5,1
rank2,2,softplus,1.0,-4.122674312187712,0.00159048679339646,8000,67,135,12.472590700024739,True,True,-4.033138702578272,0.013755945380063573,-4.028710952089218,0.01444557047137466,True,True,,independent,False,capacity,sigmoid,3,5,2
rank4,4,softplus,1.0,-4.032805429631795,0.002252482118828824,1000,7,118,3.009882800048217,False,True,-3.9678066580934557,0.014812849439749769,-3.966844249876033,0.014947920203965953,True,False,validation_plateau,nested_warm_start,False,capacity,sigmoid,3,5,0
rank4,4,softplus,1.0,-4.07624157171421,0.004345391234741499,7400,196,280,13.826248100027442,False,True,-4.018235868547496,0.014348994048206127,-3.977180919183582,0.014098741144808047,True,False,validation_plateau,independent,False,capacity,sigmoid,3,5,1
rank4,4,softplus,1.0,-4.075531139984445,0.004454633916342029,8000,110,209,12.169826299883425,True,True,-4.083487576692445,0.014267433623646261,-4.058486928189731,0.012314754440549084,True,True,,independent,True,capacity,sigmoid,3,5,2
full,-1,softplus,1.0,-4.0779745501288955,0.001488380163371213,800,17,20,1.316577599849552,True,True,-4.069586718153323,0.013339466020311847,-4.082976545557655,0.01336315703080579,True,True,,nested_warm_start,False,capacity,sigmoid,3,5,0
full,-1,softplus,1.0,-4.076685273433135,0.002182855363548559,3800,17,21,5.109280799981207,True,True,-4.0687879023847,0.013344630333615866,-4.05288504506262,0.013639693860085756,True,True,,independent,True,capacity,sigmoid,3,5,1
full,-1,softplus,1.0,-4.078975303622143,0.0024657339992115597,3800,17,20,6.420843600062653,True,True,-4.061255077658976,0.01319642878633189,-4.094147139280545,0.01398079179779581,True,True,,independent,False,capacity,sigmoid,3,5,2
diag,0,softplus,1.0,-24.38348647546404,0.0004469803927133997,8000,80,87,15.560419199988246,True,True,-24.32587009189745,0.05485668142751321,-24.43083678992715,0.05694489327011945,True,True,,independent,True,capacity,sigmoid,4,10,0
diag,0,softplus,1.0,-24.387336453492182,0.0010502146578726499,8000,70,77,14.942492600064725,True,True,-24.296556025094397,0.05619162545137896,-24.42505781625429,0.05748340903298861,True,True,,independent,False,capacity,sigmoid,4,10,1
diag,0,softplus,1.0,-24.383897862871404,0.0006128414972765778,8000,69,76,13.730085999937728,True,True,-24.375236030730278,0.055566999842653814,-24.39222624566666,0.05579000335827026,True,True,,independent,False,capacity,sigmoid,4,10,2
rank2,2,softplus,1.0,-20.375817106819223,0.011748170773691979,2000,423,494,16.806338400114328,True,False,-20.453308761455766,0.04702308865861081,-20.37202172945988,0.04497197681120795,True,False,normalized_gradient,nested_warm_start,False,capacity,sigmoid,4,10,0
rank2,2,softplus,1.0,-20.368874382106036,0.018958066394972183,7200,331,436,23.043107999954373,True,False,-20.511308267803805,0.046248798893087556,-20.30441126088411,0.04580183322890834,False,False,"normalized_gradient,independent_elbo_agreement",independent,False,capacity,sigmoid,4,10,1
rank2,2,softplus,1.0,-20.37349533887522,0.006820304983562885,4800,301,323,15.66982279997319,True,True,-20.35006891945905,0.047581018604116024,-20.43900682359852,0.048678007446147774,True,True,,independent,True,capacity,sigmoid,4,10,2
rank4,4,softplus,1.0,-17.89958665568508,0.11288326547999372,1600,500,522,15.581399000016972,True,False,-17.83334214157636,0.04100014165060351,-17.805912206073756,0.0405010327461683,True,False,normalized_gradient,nested_warm_start,False,capacity,sigmoid,4,10,0
rank4,4,softplus,1.0,-17.955237048633805,0.0620048574336298,5800,500,532,22.98776359995827,True,False,-17.935312051260766,0.038515188649788534,-17.890693737623927,0.036324762503610025,True,False,normalized_gradient,independent,False,capacity,sigmoid,4,10,1
rank4,4,softplus,1.0,-17.981967237557456,0.27496377504175773,8000,500,524,25.12350449990481,True,False,-17.932228716263218,0.039688044009761066,-18.04951665756947,0.04058680144349005,True,False,normalized_gradient,independent,False,capacity,sigmoid,4,10,2
full,-1,softplus,1.0,-15.438469295588316,0.03541554200797452,1000,201,218,6.853535899892449,True,False,-15.443456230316347,0.02941030360052834,-15.469147544235911,0.03352483760268241,True,False,normalized_gradient,nested_warm_start,False,capacity,sigmoid,4,10,0
full,-1,softplus,1.0,-15.457863004235906,0.06057622740947283,4800,198,216,15.55513109988533,True,False,-15.462047158777182,0.032314663264798336,-15.451075787709112,0.0350250915018161,True,False,normalized_gradient,independent,False,capacity,sigmoid,4,10,1
full,-1,softplus,1.0,-15.464933388642176,0.04482670224643142,5000,204,218,14.469529199879616,True,False,-15.417832444198671,0.030247026448097365,-15.427960926006186,0.03059704425588903,True,False,normalized_gradient,independent,False,capacity,sigmoid,4,10,2
diag,0,softplus,1.0,-86.27334503183164,2.9781034721234527,8000,500,575,54.442009599879384,True,False,-86.31360117861648,0.049908275961475596,-86.22006917546304,0.04845493318481482,True,False,normalized_gradient,independent,False,capacity,sigmoid,4,20,0
diag,0,softplus,1.0,-87.729536009648,12.265306310000529,8000,500,596,44.62603179994039,False,False,-87.77810294869019,0.06310685124527389,-87.77522473933004,0.06234335453688827,True,False,"validation_plateau,normalized_gradient",independent,False,capacity,sigmoid,4,20,1
diag,0,softplus,1.0,-85.69919373091105,0.05262631648141516,8000,500,573,42.02272220002487,True,False,-85.72714439086582,0.05152063745053254,-85.71637282967575,0.05132569433865758,True,False,normalized_gradient,independent,False,capacity,sigmoid,4,20,2
rank2,2,softplus,1.0,-94.0703288639912,1.5933294447558077,8000,500,536,45.26678349985741,True,False,-94.00617853289197,0.08177807795069854,-94.02422698455703,0.0832309133993343,True,False,normalized_gradient,independent,False,capacity,sigmoid,4,20,0
rank2,2,softplus,1.0,-93.27758540434824,29.676613217265754,3000,500,535,33.55772070004605,False,False,-93.14968210053848,0.10358091315621011,-93.34009377606961,0.14263137757274308,True,False,"validation_plateau,normalized_gradient",independent,False,capacity,sigmoid,4,20,1
rank2,2,softplus,1.0,-90.33280932645383,3.570219233612368,5600,500,529,37.455335499951616,False,False,-90.29471311183372,0.06594752494379255,-90.30273152146025,0.06703372103798375,True,False,"validation_plateau,normalized_gradient",independent,False,capacity,sigmoid,4,20,2
rank4,4,softplus,1.0,-219.13936837779153,31.100056738282085,4800,500,529,37.02767529990524,False,False,-219.29462786878767,2.19685560882855,-223.8552572386444,2.6821866763206472,True,False,"validation_plateau,normalized_gradient",independent,False,capacity,sigmoid,4,20,0
rank4,4,softplus,1.0,-213.27263844934942,111.07012214327877,7800,500,539,44.2743542001117,False,False,-209.80001762381988,2.155128508195124,-224.45775102270633,12.37969449760366,True,False,"validation_plateau,normalized_gradient",independent,False,capacity,sigmoid,4,20,1
rank4,4,softplus,1.0,-220.5206999871554,45.709899936374384,7600,500,531,43.09741980000399,False,False,-254.19500508895965,34.45466459657215,-216.6479768203709,2.5140867731578775,True,False,"validation_plateau,normalized_gradient",independent,False,capacity,sigmoid,4,20,2
full,-1,softplus,1.0,-75.40560989687351,30.2707966658841,5400,500,534,32.67558539984748,False,False,-75.27816386900864,0.7908886402891021,-75.38070885707299,0.5491898250136482,True,False,"validation_plateau,normalized_gradient",independent,False,capacity,sigmoid,4,20,0
full,-1,softplus,1.0,-79.47119385472828,37.19858817520503,4800,500,543,31.82682630000636,False,False,-80.58824343670365,0.9745994129923132,-82.37235952388002,3.31990119224296,True,False,"validation_plateau,normalized_gradient",independent,False,capacity,sigmoid,4,20,1
